Advertising & Marketing (HSIC*),00100,00205,00550,00623,00745,00752,00863,01260,01360,01661,01993,08112,08121,08130,08202,08238,08243
Aerospace & Defence (HSIC*),02357
Agricultural Products (HSIC*),00073,00149,00411,00606,00677,00682,00875,00904,00969,01006,03838,03889,06183,08269
Air Freight & Logistics (HSIC*),00500,00544,00636,01292,01803,03399,06123,08012,08292,08310,08348
Airlines (HSIC*),00044,00293,00357,00670,00694,00753,01055,01848,02588
Alcohols (HSIC*),00039,00168,00236,00291,00389,00472,00559,00828,00886,01219,01389,08017,08057
Alternative & Renewable Energy (HSIC*),00090,00154,00182,00257,00527,00579,00611,00735,00816,00916,00956,00958,00987,01069,01215,01330,01381,01798,01799,01811,03989,08261
Aluminium (HSIC*),00098,00486,01021,01220,01333,01378,02078,02600
Animal Feeds (HSIC*),00043,00141,03999
Apparel (HSIC*),00036,00122,00128,00130,00238,00294,00311,00330,00333,00375,00393,00458,00483,00494,00518,00533,00540,00589,00592,00608,00616,00627,00643,00647,00709,00787,00844,00891,00918,00928,00990,00999,01146,01152,01234,01247,01353,01367,01368,01388,01520,01532,01682,01698,01968,01982,02030,02199,02200,02298,02313,02331,02368,02399,02668,03322,03344,03398,03709,03818,03998,06116,06288,08041,08093,08127,08195,08312
Auto Parts (HSIC*),00179,00305,00319,00360,00425,00872,00909,01057,01148,01241,01269,01316,02339,02488,03606,03663,06830,08135,08273,08328
Automobiles (HSIC*),00175,00422,00489,00693,00720,00881,00970,01114,01139,01211,01268,01293,01365,01585,01728,01771,01828,01958,02238,02333,03669,03836,08126
Banks (HSIC*),00005,00011,00023,00416,00440,00626,00939,00998,01111,01288,01398,01578,01963,01988,02016,02066,02356,02388,02888,03328,03618,03698,03866,03968,03988,06138,06196,06818
Biotechnology (HSIC*),01035,01349,01548,03839,06826,08247
Broadcasting (HSIC*),00082,00511,00888,01097,01137,02008,08046,08280,08356
Building Construction (HSIC*),00015,00025,00262,00331,00385,00404,00406,00498,00577,00747,00750,00830,00896,00983,01253,01271,01315,01420,01447,01459,01462,01486,01499,01500,01556,01568,01683,02340,02355,02789,03708,06128,08021,08122,08125,08141,08248,08262,08268,08318,08360,08369
Casinos & Gaming (HSIC*),00027,00070,00200,00296,00326,00555,00880,00959,01128,01180,01245,01371,01680,01928,02282,03918,06889,08071,08156,08198,08279
Coal (HSIC*),00065,00223,00254,00276,00307,00578,00639,00645,00663,00704,00761,00835,00866,00975,00988,01088,01131,01142,01171,01228,01229,01277,01393,01573,01733,01738,01878,01898,03948,08203
Commercial Vehicles & Trucks (HSIC*),00317,00620,00651,00716,01039,01101,01122,01766,01899,02039,02338,03808,03898
Computers & Peripherals (HSIC*),00259,00334,00465,00479,00618,00630,00710,00732,00856,00903,00992,01050,01079,01263,01282,01523,02018,02028,02086,02308,02728,03315,03336,03638,08016,08050,08051,08159,08171,08205,08236
Conglomerates (HSIC*),00001,00019,00054,00087,00126,00242,00267,00363,00656,00659,00674,00882,01049,01323,03396,08120
Construction Materials (HSIC*),00102,00153,00366,00380,00691,00695,00701,00743,00914,01136,01252,01281,01312,01313,01495,02009,02128,02233,03323,08230
Consumer Electronics (HSIC*),00040,00058,00136,00167,00176,00186,00320,00328,00370,00482,00485,00601,00751,00833,00912,00927,01070,01123,01143,01249,01478,01822,02239,02358,03882
Copper (HSIC*),00358,00476,00505,00661,00847,00976,00985,01258,01636,03668,03939,08007
Cosmetics & Personal Care (HSIC*),00157,00178,00399,00653,00919,00973,01044,01161,01173,01178,01259,01338,01830,03331,03332,03828,06893,08166,08176,08200,08281
Dairy Products (HSIC*),00462,01117,01431,01432,01492,01533,01717,02319,06863
Department Stores (HSIC*),00097,00162,00244,00289,00312,00602,00825,00848,01212,01700,01833,02136,02213,03308,03368
E-Commerce & Internet Services (HSIC*),00327,00395,00400,00536,00543,00673,00700,00706,01026,01094,02280,03335,03773,08026,08076,08083,08086,08206,08255,08325,08359,08361
Electricity (HSIC*),00002,00006,00836,00902,00991,01038,01071,01816,02380
Environmental Engineering (HSIC*),00436,00556,00586,00658,00895,00979,00986,01072,01133,01185,01296,01318,01452,01527,01685,02188,02208,02727,03996,08019,08128,08169,08226
Fertilisers & Agricultural Chemicals (HSIC*),00297,00509,00660,00809,00827,01073,01130,01866,03983,08189
Financing (HSIC*),00056,00086,00145,00172,00286,00373,00431,00474,00508,00530,00605,00628,00730,00764,00766,00767,00900,01273,01290,01319,01543,01606,01669,02666,03360,03623,03903,03963,06866,06878,08030,08079,08090,08207,08215,08239
Food Additives (HSIC*),00336,00546,00954,01579,02226,02317,03318
Footwear (HSIC*),00210,00551,00676,00738,00953,01028,01096,01121,01170,01223,01255,01361,01386,01819,01836,01880,01998,02020,03813,08187
Forestry & Timber (HSIC*),00094,00723,00930,08099,08163,08186,08191,08277
Gas Distribution (HSIC*),00003,00384,00392,00603,00681,01083,01193,01265,01430,01600,02688,02886,03633
Gold & Precious Metals (HSIC*),00246,00274,00621,00815,01051,01163,01194,01818,02099,02303,02899,03330,08028,08162,08299
Heavy Construction & Engineering (HSIC*),00240,00390,00610,00687,00711,00871,00925,01186,01240,01246,01372,01421,01496,01557,01559,01599,01618,01662,01718,01800,01829,02068,02193,02221,03311,03822,06816,06888,08059,08170,08217,08316,08366
Heavy Industrial Machinery (HSIC*),00038,00300,00564,00631,00936,01157,01301,01341,01786,01893,03339,08153
Home Appliances (HSIC*),00229,00449,00464,00477,00493,00638,00669,00684,00921,01169,01280,02014,02326
Hotels & Resorts (HSIC*),00022,00037,00045,00069,00078,00132,00181,00184,00193,00201,00219,00253,00292,00355,00557,00617,00650,00727,00908,01189,01221,01355,02006,08237
"Hotels, Casinos, Restaurants & Leisure Facilities(HSIC*)",01270,06139
Household Goods (HSIC*),00295,00396,00496,00526,00531,00599,00692,00713,00776,00837,00873,00943,00997,01027,01086,01190,01198,01225,01237,01373,01418,01678,01868,01999,02023,02083,02222,02223,03966,06822,08101,08105,08190,08222
Industrial Components & Equipment (HSIC*),00031,00042,00057,00076,00096,00117,00118,00148,00161,00187,00213,00255,00365,00382,00387,00438,00445,00451,00469,00515,00532,00558,00567,00580,00591,00641,00675,00679,00725,00822,00838,00840,00868,00876,00889,00894,00929,01002,01020,01037,01108,01151,01159,01166,01184,01187,01213,01289,01305,01322,01366,01415,01480,01639,01673,01882,01888,01979,01991,02283,02310,02323,02345,02382,02398,02662,02722,02788,03300,03393,03628,03816,03823,06118,08038,08070,08080,08113,08115,08117,08133,08150,08218
Insurance (HSIC*),00662,00945,00966,01019,01299,01336,01339,01508,02318,02328,02378,02601,02628,06161
Investment & Asset Management (HSIC*),00053,00068,00080,00109,00133,00165,00170,00171,00204,00273,00310,00339,00356,00372,00378,00412,00428,00430,00612,00666,00721,00768,00770,00806,00810,00901,00905,00913,00931,01004,01062,01140,01160,01217,01226,01227,01359,02312,02324,02799,08009,08025,08088,08089
Iron & Steel (HSIC*),00024,00103,00159,00263,00323,00347,00581,00697,00803,00826,00893,01001,01029,01048,01053,01090,01104,01116,01118,01203,01231,01266,01370,02112,02623,02738,02889,03788,08003
Jewellery & Timepieces (HSIC*),00084,00104,00116,00256,00280,00398,00417,00442,00444,00475,00513,00590,00789,00860,00887,01327,01466,01470,01856,01929,02033,02882,03326,03389,06838,08116,08351
Leisure & Recreational Facilities (HSIC*),02255,02309,08032
Medical Devices & Services (HSIC*),00383,00419,00593,00648,00722,00801,00853,01066,01298,01302,01358,01419,01509,01515,01612,01858,02120,02138,02393,03600,03886,08081,08158,08161,08216,08307
Movies & Entertainment (HSIC*),00198,00391,00491,00547,00571,00800,01046,01060,01132,01326,01566,01970,02366,08075,08078,08172,08175,08220,08228,08271,08368
New Energy Materials (HSIC*),00155,00397,00566,00686,00712,00729,00757,00819,00841,00842,00951,00968,01043,01165,01188,01197,01399,02468,03800,06865,08137,08258
Non-alcoholic Beverages (HSIC*),00220,00340,00345,00359,00364,00506,00756,01115,01446,01886,02218,02898,06868
Oil & Gas Equipment & Services (HSIC*),00196,00206,00554,00568,00600,00839,01033,01192,01251,01623,01938,02178,02236,02386,02883,03303,03337,03899
Oil & Gas Producers (HSIC*),00091,00135,00166,00228,00260,00332,00342,00346,00353,00386,00467,00632,00689,00702,00850,00852,00857,00883,00933,00934,01103,01555,02012,02686,08011,08096,08270
Other Accessories (HSIC*),00113,00125,00264,00907,01023,01058,01100,01120,01150,01488,01910,01913,02011,06388
Other Financials (HSIC*),00388,08020,08072,08193,08295,08333,08340
Other Metals & Minerals (HSIC*),00061,00195,00217,00235,00433,00629,00637,00705,00758,00769,00805,01080,01091,01102,01164,01205,01208,01303,01380,02133,02212,02302,02362,03313,03833,03993,08085,08173,08192,08250,08306,08331
Packaged Foods (HSIC*),00060,00142,00151,00197,00322,00374,00829,01007,01076,01112,01175,01210,01230,01262,01285,01583,03799,06836,08182,08212
Paper (HSIC*),00731,00794,00923,01812,02002,02229,02268,02314,02320,02689,03363,03868
Pharmaceuticals (HSIC*),00233,00239,00329,00401,00455,00460,00503,00512,00570,00574,00575,00587,00690,00719,00775,00858,00867,00874,00897,00911,00926,00932,00940,00950,00963,01011,01061,01093,01099,01110,01177,01345,01498,01513,01530,01558,01666,01681,01889,02005,02010,02186,02196,02211,02289,02327,02348,02607,02877,03737,03933,06108,06833,06896,08037,08049,08058,08138,08143,08197,08225,08329
Poultry & Meat (HSIC*),00288,00834,01068,01089,01174,01340,01699
Printing & Packaging (HSIC*),00055,00252,00377,00403,00450,00468,00906,00982,01008,01106,01127,01172,01182,01196,01201,01239,01250,01332,01335,01439,01626,01689,01884,02300,03626,06828,06898,08177,08251
Property Development (HSIC*),00012,00017,00020,00026,00028,00034,00035,00050,00051,00059,00063,00081,00083,00088,00095,00106,00112,00115,00119,00120,00123,00124,00129,00169,00173,00183,00190,00199,00208,00221,00230,00247,00258,00272,00275,00281,00283,00298,00313,00337,00367,00369,00410,00432,00480,00495,00497,00519,00535,00542,00563,00588,00604,00607,00672,00680,00683,00688,00726,00754,00755,00760,00798,00813,00817,00832,00845,00846,00878,00884,00960,00978,01030,01041,01098,01107,01109,01113,01124,01176,01191,01195,01207,01222,01224,01232,01233,01238,01243,01278,01321,01329,01369,01383,01396,01560,01570,01622,01628,01638,01663,01777,01813,01838,01862,01908,01918,01966,02007,02088,02098,02118,02202,02278,02286,02288,02329,02330,02349,02389,02608,02699,02768,02777,02868,03301,03333,03366,03377,03380,03383,03639,03688,03699,03883,03900,06166,08155
Property Investment (HSIC*),00004,00009,00010,00014,00016,00021,00029,00041,00075,00089,00093,00101,00105,00108,00127,00131,00156,00158,00160,00163,00174,00185,00191,00194,00207,00212,00214,00216,00224,00225,00226,00231,00237,00251,00266,00271,00277,00278,00287,00456,00488,00499,00613,00655,00668,00715,00736,00859,00864,00898,00899,00910,00938,00996,01009,01036,01064,01125,01168,01218,01387,01528,01589,01668,01972,02183,08119
Public Transport (HSIC*),00062,00066,00077,00306,00525
Publishing (HSIC*),00018,00072,00282,00343,00423,00426,00583,00685,00708,00811,01000,01105,01831,02383,08006,08087
Railway & Tollroad Operation (HSIC*),00032,00107,00152,00177,00269,00548,00576,00737,00995,01052,01823
Real Estate Agencies (HSIC*),00352,00459,00733,01003,01200
Restaurants (HSIC*),00047,00052,00318,00341,00520,00538,00573,00657,00703,01181,01314,01443,01483,02080,03666,08056,08102,08179,08213,08232,08246,08272,08300,08326
Satellite & Wireless Communication (HSIC*),00439,00471,00633,01045,01135,08061,08147
Securities & Brokerage (HSIC*),00007,00064,00111,00188,00211,00218,00227,00279,00290,00335,00376,00510,00585,00619,00622,00665,00717,00812,00821,00851,00952,00993,01031,01141,01375,01428,01456,01461,01469,01476,01776,01788,03678,03908,03958,06030,06837,06881,06886,08001,08077,08097,08098,08123
Semiconductors (HSIC*),00085,00139,00243,00522,00582,00595,00724,00854,00981,01010,01347,01385,02336,02878,03355,08242,08327
Shipping & Port Operation (HSIC*),00137,00144,00316,00351,00368,00379,00560,00598,00935,01138,01145,01199,01308,01549,01919,02322,02343,02866,02880,03369,03378,03382,03683,06198,08233
Software (HSIC*),00030,00268,00402,00418,00434,00484,00777,00799,00885,01022,01236,01588,01808,01980,02100,02379,03888,06899,08018,08029,08055,08100,08106,08129,08131,08148,08165,08178,08267,08282,08290,08317,08345
Sourcing & Supply Chain Service (HSIC*),00517,00572,00915,08047,08053,08265
Specialty Chemicals (HSIC*),00067,00189,00245,00338,00362,00408,00549,00609,00640,00718,00746,01047,01561,01619,01768,01863,01986,02121,02168,02198,02341,08139
Supermarkets & Convenience Stores (HSIC*),00121,00759,00814,00831,00974,00980,00984,06808
Support Services (HSIC*),00079,00147,00309,00922,01082,01317,01328,01397,01438,01448,01538,01565,01586,01778,02371,02669,02869,03636,08027,08031,08067,08082,08108,08181,08201,08260,08293,08296,08315,08363
System Applications & IT Consulting (HSIC*),00046,00092,00241,00250,00299,00354,00521,00569,00596,00696,00771,00802,00818,00861,00862,01013,01059,01075,01149,01206,01297,01450,01522,01708,01900,03969,08008,08033,08045,08048,08060,08092,08095,08103,08109,08111,08140,08229,08235,08319,08355
Telecommunication Equipment (HSIC*),00099,00110,00138,00143,00248,00261,00285,00303,00529,00552,00553,00698,00763,00865,00877,00947,00948,00989,01063,01085,01087,01155,01202,01300,01362,01613,02000,02038,02342,02369,02618,03777,06133,06168,06188,06869,08005,08066,08132,08145,08167,08227,08245,08249,08266,08286,08301,08311
Telecommunication Services (HSIC*),00008,00215,00315,00524,00728,00762,00941,01310,01883,08256,08336,08337
Telecommunications(HSIC*),06823
Textiles & Fabrics (HSIC*),00048,00146,00232,00321,00420,00528,00539,00565,00707,01382,01400,01468,01616,02111,02123,02228,02299,02307,02678,02698,03608,03778,08211
Toys & Leisure Products (HSIC*),00033,00114,00180,00209,00348,00361,00381,00413,00635,00765,00869,01005,01126,01348,02700,06880
Travel & Tourism (HSIC*),00071,00164,00234,00265,00308,00487,00678,00699,01235,06882,08022,08063
Utilities(HSIC*),02638
Water (HSIC*),00202,00270,00371,00646,00855,00967,01065,01129,01363,01395,06136,06839,08196
